method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000012,,0.10227948463825576,,0.6977205153617443
MinHash,100.0,,,400.0,,0.000019,,0.022279484638255687,,0.6977205153617443
MinHash,200.0,,,800.0,,0.000035,,0.017279484638255682,,0.6977205153617443
MinHash,300.0,,,1200.0,,0.000057,,0.035612817971588995,,0.6977205153617443
MinHash,400.0,,,1600.0,,0.000071,,0.02727948463825569,,0.6977205153617443
MinHash,500.0,,,2000.0,,0.000091,,0.0362794846382557,,0.6977205153617443
MinHash,600.0,,,2400.0,,0.000109,,0.023946151304922392,,0.6977205153617443
MinHash,700.0,,,2800.0,,0.000129,,0.023708056066827132,,0.6977205153617443
MinHash,800.0,,,3200.0,,0.000146,,0.026029484638255718,,0.6977205153617443
MinHash,900.0,,,3600.0,,0.000170,,0.027835040193811222,,0.6977205153617443
MinHash,1000.0,,,4000.0,,0.000191,,0.02427948463825569,,0.6977205153617443
MinHash,1100.0,,,4400.0,,0.000208,,0.025006757365528487,,0.6977205153617443
MinHash,1200.0,,,4800.0,,0.000228,,0.01977948463825574,,0.6977205153617443
MinHash,1300.0,,,5200.0,,0.000251,,0.02458717694594803,,0.6977205153617443
MinHash,1400.0,,,5600.0,,0.000263,,0.025850913209684245,,0.6977205153617443
MinHash,1500.0,,,6000.0,,0.000288,,0.02294615130492239,,0.6977205153617443
MinHash,1600.0,,,6400.0,,0.000307,,0.0216544846382557,,0.6977205153617443
MinHash,1700.0,,,6800.0,,0.000317,,0.018750072873549795,,0.6977205153617443
MinHash,1800.0,,,7200.0,,0.000344,,0.021723929082700155,,0.6977205153617443
MinHash,1900.0,,,7600.0,,0.000359,,0.022805800427729395,,0.6977205153617443
MinHash,2000.0,,,8000.0,,0.000385,,0.01977948463825574,,0.6977205153617443
CountMinSketch,,25.0,2.0,,800.0,,0.000011,,0.18884336129023804,0.6977205153617443
CountMinSketch,,50.0,2.0,,1585.0,,0.000019,,0.13289663665535434,0.6977205153617443
CountMinSketch,,100.0,2.0,,2783.0,,0.000037,,0.10401495663404847,0.6977205153617443
CountMinSketch,,150.0,2.0,,3620.0,,0.000058,,0.06916963419988542,0.6977205153617443
CountMinSketch,,200.0,2.0,,4164.0,,0.000078,,0.07648973839278705,0.6977205153617443
CountMinSketch,,250.0,2.0,,4765.0,,0.000100,,0.054709152157437324,0.6977205153617443
CountMinSketch,,300.0,2.0,,4986.0,,0.000122,,0.04712287654047109,0.6977205153617443
CountMinSketch,,350.0,2.0,,5390.0,,0.000143,,0.04712287654047109,0.6977205153617443
CountMinSketch,,400.0,2.0,,5422.0,,0.000163,,0.04579093501993514,0.6977205153617443
CountMinSketch,,450.0,2.0,,5707.0,,0.000184,,0.03127267161781666,0.6977205153617443
CountMinSketch,,500.0,2.0,,5794.0,,0.000206,,0.029964809903006095,0.6977205153617443
CountMinSketch,,550.0,2.0,,5946.0,,0.000227,,0.026053069543916063,0.6977205153617443
CountMinSketch,,600.0,2.0,,6097.0,,0.000247,,0.025186198241474167,0.6977205153617443
CountMinSketch,,650.0,2.0,,6201.0,,0.000270,,0.021296042591090636,0.6977205153617443
CountMinSketch,,700.0,2.0,,6352.0,,0.000290,,0.023455068662370238,0.6977205153617443
CountMinSketch,,750.0,2.0,,6297.0,,0.000314,,0.01742341455064622,0.6977205153617443
CountMinSketch,,800.0,2.0,,6386.0,,0.000332,,0.03040054390685598,0.6977205153617443
CountMinSketch,,850.0,2.0,,6569.0,,0.000358,,0.015707841727528038,0.6977205153617443
CountMinSketch,,900.0,2.0,,6664.0,,0.000376,,0.015707841727528038,0.6977205153617443
CountMinSketch,,950.0,2.0,,6579.0,,0.000400,,0.024320198385428315,0.6977205153617443
CountMinSketch,,1000.0,2.0,,6635.0,,0.000421,,0.016565198923970015,0.6977205153617443
